Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer_ID,Region
T016427,27.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-098,Taunggyi
T016428,27.02.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T016584,28.02.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-098,Taunggyi
T016585,28.02.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-098,Taunggyi
T016586,28.02.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-098,Taunggyi
T016735,01.03.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-098,Taunggyi
T016736,01.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T016879,02.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-098,Taunggyi
T016880,02.03.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-098,Taunggyi
T016881,02.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-098,Taunggyi
T017037,03.03.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-098,Taunggyi
T017190,04.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-098,Taunggyi
T017346,05.03.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-098,Taunggyi
T017496,06.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-098,Taunggyi
T017497,06.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-098,Taunggyi
T017808,08.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-098,Taunggyi
T017809,08.03.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-098,Taunggyi
T017947,09.03.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-098,Taunggyi
T018079,10.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-098,Taunggyi
T018237,11.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-098,Taunggyi
T018238,11.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-098,Taunggyi
T018393,12.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-098,Taunggyi
T018394,12.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-098,Taunggyi
T018544,13.03.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-098,Taunggyi
T018545,13.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-098,Taunggyi
T018705,14.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-098,Taunggyi
T018706,14.03.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-098,Taunggyi
T018707,14.03.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-098,Taunggyi
T018858,15.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-098,Taunggyi
T019011,16.03.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-098,Taunggyi
T019012,16.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-098,Taunggyi
T019154,17.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-098,Taunggyi
T019432,19.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-098,Taunggyi
T019564,20.03.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-098,Taunggyi
T019565,20.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-098,Taunggyi
T019699,21.03.2025,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-098,Taunggyi
T019700,21.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-098,Taunggyi
T020009,23.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-098,Taunggyi
T020010,23.03.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-098,Taunggyi
T020011,23.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T020162,24.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-098,Taunggyi
T020302,25.03.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-098,Taunggyi
T020450,26.03.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T020451,26.03.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T020452,26.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-098,Taunggyi
T020453,26.03.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-098,Taunggyi
T020613,27.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-098,Taunggyi
T020614,27.03.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-098,Taunggyi
T020939,29.03.2025,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-098,Taunggyi
T020940,29.03.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T020941,29.03.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-098,Taunggyi
T021076,30.03.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-098,Taunggyi
T021231,31.03.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T021375,01.04.2025,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-098,Taunggyi
T021531,02.04.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-098,Taunggyi
T021532,02.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-098,Taunggyi
T021533,02.04.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-098,Taunggyi
T021673,03.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-098,Taunggyi
T021674,03.04.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-098,Taunggyi
T021675,03.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-098,Taunggyi
T021844,04.04.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-098,Taunggyi
T021845,04.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T022001,05.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-098,Taunggyi
T022125,06.04.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-098,Taunggyi
T022261,07.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-098,Taunggyi
T022410,08.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-098,Taunggyi
T022553,09.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T022708,10.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T022709,10.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T022710,10.04.2025,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-098,Taunggyi
T022711,10.04.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-098,Taunggyi
T022712,10.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-098,Taunggyi
T022803,11.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-098,Taunggyi
T022804,11.04.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T022805,11.04.2025,PROD-003,27-inch 4K Monitor,Electronics,2,1200000,2400000,Customer-098,Taunggyi
T022806,11.04.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-098,Taunggyi
T022918,12.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-098,Taunggyi
T022919,12.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-098,Taunggyi
T023027,13.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-098,Taunggyi
T023133,14.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-098,Taunggyi
T023134,14.04.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T023135,14.04.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-098,Taunggyi
T023237,15.04.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-098,Taunggyi
T023343,16.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-098,Taunggyi
T023462,17.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-098,Taunggyi
T023463,17.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-098,Taunggyi
T023542,18.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-098,Taunggyi
T023543,18.04.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-098,Taunggyi
T023652,19.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-098,Taunggyi
T023734,20.04.2025,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-098,Taunggyi
T023735,20.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T023932,22.04.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-098,Taunggyi
T023933,22.04.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-098,Taunggyi
T024016,23.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-098,Taunggyi
T024017,23.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-098,Taunggyi
T024111,24.04.2025,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-098,Taunggyi
T024112,24.04.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-098,Taunggyi
T024113,24.04.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-098,Taunggyi
T024411,27.04.2025,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-098,Taunggyi
T024412,27.04.2025,PROD-004,Standing Desk Converter,Furniture,3,500000,1500000,Customer-098,Taunggyi
T024413,27.04.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-098,Taunggyi
T024414,27.04.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-098,Taunggyi
T024415,27.04.2025,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-098,Taunggyi
T024520,28.04.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T024521,28.04.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-098,Taunggyi
T024522,28.04.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-098,Taunggyi
T024616,29.04.2025,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-098,Taunggyi
T024617,29.04.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T024704,30.04.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-098,Taunggyi
T024705,30.04.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-098,Taunggyi
T024805,01.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-098,Taunggyi
T024806,01.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T024907,02.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-098,Taunggyi
T025103,04.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-098,Taunggyi
T025104,04.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-098,Taunggyi
T025503,08.05.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-098,Taunggyi
T025504,08.05.2025,PROD-003,27-inch 4K Monitor,Electronics,8,1200000,9600000,Customer-098,Taunggyi
T025505,08.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-098,Taunggyi
T025506,08.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-098,Taunggyi
T025591,09.05.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-098,Taunggyi
T025592,09.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-098,Taunggyi
T025680,10.05.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-098,Taunggyi
T025681,10.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-098,Taunggyi
T025682,10.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-098,Taunggyi
T025683,10.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-098,Taunggyi
T025784,11.05.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-098,Taunggyi
T025876,12.05.2025,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-098,Taunggyi
T025877,12.05.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-098,Taunggyi
T025878,12.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-098,Taunggyi
T025879,12.05.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-098,Taunggyi
T025980,13.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T025981,13.05.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-098,Taunggyi
T025982,13.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-098,Taunggyi
T026083,14.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-098,Taunggyi
T026202,15.05.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-098,Taunggyi
T026203,15.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-098,Taunggyi
T026288,16.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-098,Taunggyi
T026289,16.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-098,Taunggyi
T026290,16.05.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-098,Taunggyi
T026383,17.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-098,Taunggyi
T026384,17.05.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-098,Taunggyi
T026485,18.05.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-098,Taunggyi
T026486,18.05.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-098,Taunggyi
T026487,18.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-098,Taunggyi
T026576,19.05.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-098,Taunggyi
T026765,21.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-098,Taunggyi
T026875,22.05.2025,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-098,Taunggyi
T026876,22.05.2025,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-098,Taunggyi
T026877,22.05.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-098,Taunggyi
T026991,23.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-098,Taunggyi
T027176,25.05.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-098,Taunggyi
T027270,26.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-098,Taunggyi
T027271,26.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-098,Taunggyi
T027375,27.05.2025,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-098,Taunggyi
T027579,29.05.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-098,Taunggyi
T027580,29.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-098,Taunggyi
T027581,29.05.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-098,Taunggyi
T027673,30.05.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-098,Taunggyi
T027748,31.05.2025,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-098,Taunggyi
T027749,31.05.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-098,Taunggyi
T027750,31.05.2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-098,Taunggyi
T027751,31.05.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-098,Taunggyi
T027822,01.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-098,Taunggyi
T027823,01.06.2025,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-098,Taunggyi
T027909,02.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-098,Taunggyi
T027910,02.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-098,Taunggyi
T027911,02.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-098,Taunggyi
T027984,03.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-098,Taunggyi
T027985,03.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-098,Taunggyi
T028062,04.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-098,Taunggyi
T028145,05.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-098,Taunggyi
T028146,05.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T028215,06.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-098,Taunggyi
T028216,06.06.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-098,Taunggyi
T028292,07.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,4,25500,102000,Customer-098,Taunggyi
T028373,08.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T028374,08.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-098,Taunggyi
T028447,09.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-098,Taunggyi
T028448,09.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-098,Taunggyi
T028449,09.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-098,Taunggyi
T028450,09.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-098,Taunggyi
T028515,10.06.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-098,Taunggyi
T028592,11.06.2025,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-098,Taunggyi
T028673,12.06.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-098,Taunggyi
T028750,13.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-098,Taunggyi
T028751,13.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-098,Taunggyi
T028752,13.06.2025,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-098,Taunggyi
T028753,13.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-098,Taunggyi
T028836,14.06.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-098,Taunggyi
T028837,14.06.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-098,Taunggyi
T028838,14.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-098,Taunggyi
T028839,14.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-098,Taunggyi
T028840,14.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-098,Taunggyi
T028841,14.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T028842,14.06.2025,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-098,Taunggyi
T028909,15.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,380000,1900000,Customer-098,Taunggyi
T028978,16.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-098,Taunggyi
T028979,16.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-098,Taunggyi
T029049,17.06.2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-098,Taunggyi
T029125,18.06.2025,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-098,Taunggyi
T029276,20.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-098,Taunggyi
T029347,21.06.2025,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-098,Taunggyi
T029403,22.06.2025,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-098,Taunggyi
T029542,24.06.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-098,Taunggyi
T029543,24.06.2025,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-098,Taunggyi
T029610,25.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,1,900000,900000,Customer-098,Taunggyi
T029678,26.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-098,Taunggyi
T029766,27.06.2025,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-098,Taunggyi
T029767,27.06.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-098,Taunggyi
T029768,27.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-098,Taunggyi
T029769,27.06.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-098,Taunggyi
T029905,29.06.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-098,Taunggyi
T029906,29.06.2025,PROD-007,USB-C Docking Station,Electronics,7,340000,2380000,Customer-098,Taunggyi
T030000,30.06.2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-098,Taunggyi
T000303,01.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-099,Mandalay
T000304,01.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-099,Mandalay
T000611,02.01.2025,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-099,Mandalay
T000908,03.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-099,Mandalay
T000909,03.01.2025,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-099,Mandalay
T000910,03.01.2025,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-099,Mandalay
T001853,06.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-099,Mandalay
T002153,07.01.2025,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-099,Mandalay
T002432,08.01.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-099,Mandalay
T002433,08.01.2025,PROD-007,USB-C Docking Station,Electronics,2,340000,680000,Customer-099,Mandalay
T002728,09.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-099,Mandalay
T003020,10.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-099,Mandalay
T003340,11.01.2025,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-099,Mandalay
T003635,12.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,4,70000,280000,Customer-099,Mandalay
T003914,13.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-099,Mandalay
T004239,14.01.2025,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-099,Mandalay
T004543,15.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-099,Mandalay
T004544,15.01.2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-099,Mandalay
T004545,15.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-099,Mandalay
T004546,15.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-099,Mandalay
T005176,17.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-099,Mandalay
T005177,17.01.2025,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-099,Mandalay
T005480,18.01.2025,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-099,Mandalay
T005481,18.01.2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-099,Mandalay
T006109,20.01.2025,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-099,Mandalay
T006723,22.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-099,Mandalay
T006724,22.01.2025,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-099,Mandalay
T006725,22.01.2025,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-099,Mandalay
T007041,23.01.2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-099,Mandalay
T007042,23.01.2025,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-099,Mandalay
